
SetupTitle, I/V Sweep
PrimitiveTest, I/V Sweep
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.64516129032258063
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.64516129032258063
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.64516129032258063
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:HP, Name=V, Direction=Single, Linear/Log=LINEAR, Start=-2 V, Stop=2 V, Step=40 mV, No. of Steps=101, Compliance=100 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU2:MP, Name=VDD1, Source Mode=V, Source=1.8 V, Compliance=100 mA	[CONSTANTS] Unit=SMU3:MP, Name=VDD2, Source Mode=V, Source=1.1 V, Compliance=100 mA	[CONSTANTS] Unit=SMU4:MP, Name=VSS, Source Mode=V, Source=0 V, Compliance=100 mA	[CONSTANTS] Unit=SMU5:MP, Name=VPP, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, I/V Sweep
Dimension1, 101, 101
Dimension2, 1, 1
DataName, V, I
DataValue, -2, 4.5406E-09
DataValue, -1.9600000000000002, -1.2401999999999999E-08
DataValue, -1.9200000000000002, 2.6329599999999996E-08
DataValue, -1.8800000000000001, -2.3684399999999997E-08
DataValue, -1.84, 2.13798E-08
DataValue, -1.8, -3.5927399999999997E-08
DataValue, -1.76, 3.12166E-08
DataValue, -1.72, -2.8887199999999997E-08
DataValue, -1.6800000000000002, 3.8864799999999993E-08
DataValue, -1.6400000000000001, -3.5382E-08
DataValue, -1.6, 3.1103799999999994E-08
DataValue, -1.56, -4.5802999999999997E-08
DataValue, -1.52, 4.8077599999999994E-08
DataValue, -1.48, -5.1073399999999992E-08
DataValue, -1.4400000000000002, 4.52102E-08
DataValue, -1.4000000000000001, -3.5613199999999994E-08
DataValue, -1.36, 2.2774199999999997E-08
DataValue, -1.32, -7.1285999999999996E-09
DataValue, -1.28, -3.7595999999999993E-09
DataValue, -1.24, 1.4382599999999999E-08
DataValue, -1.2, -2.9053999999999997E-08
DataValue, -1.1600000000000001, 4.3179399999999994E-08
DataValue, -1.12, -4.80072E-08
DataValue, -1.08, 5.0015999999999996E-08
DataValue, -1.04, -5.0677799999999995E-08
DataValue, -1, 5.1637999999999996E-08
DataValue, -0.96000000000000008, -5.12884E-08
DataValue, -0.92, 4.6275799999999993E-08
DataValue, -0.88, -3.6917E-08
DataValue, -0.84000000000000008, 2.5553199999999998E-08
DataValue, -0.8, -8.9067999999999991E-09
DataValue, -0.76, -1.1478E-09
DataValue, -0.72000000000000008, 1.18074E-08
DataValue, -0.68, -2.4644399999999997E-08
DataValue, -0.64, 4.11066E-08
DataValue, -0.6, -4.77142E-08
DataValue, -0.56, 4.8032199999999994E-08
DataValue, -0.52, -5.0671E-08
DataValue, -0.48000000000000004, 5.1621199999999994E-08
DataValue, -0.44, -4.8080399999999993E-08
DataValue, -0.4, 3.9216E-08
DataValue, -0.36000000000000004, -2.9289E-08
DataValue, -0.32, 1.5708799999999998E-08
DataValue, -0.28, 9.025199999999999E-09
DataValue, -0.24000000000000002, -9.9808E-09
DataValue, -0.2, 2.2091E-08
DataValue, -0.16, -3.8503199999999995E-08
DataValue, -0.12000000000000001, 4.6026E-08
DataValue, -0.08, -4.8727799999999994E-08
DataValue, -0.04, 5.11194E-08
DataValue, 0, -4.7106E-08
DataValue, 0.04, 3.8507599999999995E-08
DataValue, 0.08, -3.2626E-08
DataValue, 0.12000000000000001, 1.4156399999999998E-08
DataValue, 0.16, -1.1656E-09
DataValue, 0.2, -9.935E-09
DataValue, 0.24000000000000002, 2.20514E-08
DataValue, 0.28, -3.8461199999999994E-08
DataValue, 0.32, 4.6696199999999994E-08
DataValue, 0.36000000000000004, -4.90852E-08
DataValue, 0.4, 5.0988599999999992E-08
DataValue, 0.44, -5.1803199999999995E-08
DataValue, 0.48000000000000004, 4.80062E-08
DataValue, 0.52, -3.8860199999999996E-08
DataValue, 0.56, 3.4438999999999995E-08
DataValue, 0.6, -3.5680799999999996E-08
DataValue, 0.64, 2.3975399999999996E-08
DataValue, 0.68, -7.9265999999999987E-09
DataValue, 0.72000000000000008, -3.2033999999999995E-09
DataValue, 0.76, 1.2742E-08
DataValue, 0.8, -2.4572999999999998E-08
DataValue, 0.84000000000000008, 4.1039399999999996E-08
DataValue, 0.88, -4.7994799999999996E-08
DataValue, 0.92, 4.9332599999999994E-08
DataValue, 0.96000000000000008, -5.0589799999999994E-08
DataValue, 1, 5.1250399999999994E-08
DataValue, 1.04, -4.5176399999999995E-08
DataValue, 1.08, 3.75136E-08
DataValue, 1.12, -2.9339599999999998E-08
DataValue, 1.1600000000000001, 2.7508199999999998E-08
DataValue, 1.2, -2.99584E-08
DataValue, 1.24, 3.36458E-08
DataValue, 1.28, -3.52464E-08
DataValue, 1.32, 3.7309999999999995E-08
DataValue, 1.36, -1.78122E-08
DataValue, 1.4000000000000001, 5.7752E-09
DataValue, 1.4400000000000002, -7.9756E-09
DataValue, 1.48, -8.7375999999999984E-09
DataValue, 1.52, 2.49486E-08
DataValue, 1.56, -2.2727199999999997E-08
DataValue, 1.6, 3.5291599999999994E-08
DataValue, 1.6400000000000001, -4.7095999999999994E-08
DataValue, 1.6800000000000002, 4.5328599999999993E-08
DataValue, 1.72, -4.6846599999999994E-08
DataValue, 1.76, 5.01722E-08
DataValue, 1.8, -4.9497799999999993E-08
DataValue, 1.84, 5.1130799999999992E-08
DataValue, 1.8800000000000001, -5.0655799999999996E-08
DataValue, 1.9200000000000002, 5.0170199999999996E-08
DataValue, 1.9600000000000002, -5.0952999999999993E-08
DataValue, 2, 5.03286E-08
